order_id,order_ts,customer_id,region,channel,product_sku,product_name,category,quantity,unit_price_usd,discount_pct,order_status,shipping_days
ORD-000911,2026-05-14 04:17:43,CUST-01026,emea,partner,SKU-1244,Starter Deck,Trading Cards,1,20.12,0.15,completed,14
ORD-000212,2025-05-20 11:07:13,CUST-00931,emea,wholesale,SKU-1164,1000pc Coastline,Puzzles,3,23.87,0.00,completed,3
ORD-003097,2026-06-15 02:09:41,CUST-00818,EMEA,WHOLESALE,SKU-1213,Trade Winds,Board Games,1,$15.81,0.10,completed,9
ORD-004939,2025-09-05 12:04:56,CUST-01561,EMEA,retail,SKU-1114,Castle Siege,Board Games,5,42.89,0.00,cancelled,8
ORD-001660,2025-05-08 17:12:38,CUST-01342,APAC,partner,SKU-1336,Terrain Kit,Miniatures,2,125.97,0.00,pending,5
ORD-001585,2025-07-22 07:21:42,CUST-01443,APAC,wholesale,SKU-1023,Season Pass,Digital,1,35.80,0.00,cancelled,20
ORD-003634,2025-10-11 04:58:38,CUST-00964,LATAM,retail,SKU-1392,Deck Box,Accessories,1,27.65,0.00,refunded,9
ORD-001913,2025-08-03T09:15:44Z,CUST-01602,LATAM,retail,SKU-1324,Playmat,Accessories,1,$28.21,0.00,completed,1
ORD-003594,11/08/2025,CUST-01415,LATAM,retail,SKU-1146,Warband Set,Miniatures,2,87.01,0.15,refunded,13
ORD-002912,10/13/2025,CUST-00629,North America,wholesale,SKU-1128,Deck Box,Accessories,1,23.59,0.00,cancelled,10
ORD-000100,2026-05-01 18:30:34,CUST-00836,APAC,wholesale,SKU-1223,Collector Box,Trading Cards,5,9.05,0.00,completed,17
ORD-003532,05/18/2025,CUST-00389,APAC,online,SKU-1014,Terrain Kit,Miniatures,5,$38.45,0.00,cancelled,17
ORD-003184,2026-04-07 22:00:35,CUST-00667,APAC,retail,SKU-1345,Playmat,Accessories,5,$24.55,0.00,pending,14
ORD-000371,2025-12-26 17:00:01,CUST-00216,EMEA,retail,SKU-1270,Season Pass,Digital,1,7.67,0.00,refunded,2
ORD-000638,2026-05-25 06:20:28,CUST-00006,APAC,wholesale,SKU-1241,Cosmetic Bundle,Digital,3,1.30,0.10,refunded,16
ORD-004078,22-May-2025,,apac,online,SKU-1130,1000pc Coastline,Puzzles,1,24.14,0.00,pending,3
ORD-004588,2025-12-04 04:06:01,CUST-01090,APAC,wholesale,SKU-1284,Season Pass,Digital,1,57.26,0.00,pending,6
ORD-000526,16-May-2026,CUST-01387,latam,  wholesale ,SKU-1249,Season Pass,Digital,4,56.96,0.20,refunded,11
ORD-003944,01/14/2025,CUST-00908,EMEA,retail,SKU-1381,500pc Night Market,Puzzles,1,25.72,0.00,cancelled,7
ORD-001297,2025-03-26 13:50:37,CUST-01704,  APAC ,partner,SKU-1230,Paint Set,Miniatures,2,88.54,0.00,cancelled,5
ORD-003188,2025-10-15 09:24:55,CUST-00488,LATAM,online,SKU-1174,Bundle Case,TRADING CARDS,3,93.47,0.00,completed,19
ORD-004997,01/25/2025,CUST-00518,LATAM,partner,SKU-1191,Warband Set,Miniatures,1,125.24,0.00,pending,9
ORD-000936,2025-01-24 08:50:31,CUST-01081,latam,wholesale,SKU-1011,Card Sleeves,Accessories,12,14.92,0.00,completed,14
ORD-000649,2026-06-21 16:44:36,CUST-00051,LATAM,wholesale,SKU-1168,Card Sleeves,Accessories,1,35.30,0.00,completed,19
ORD-000175,10/29/2025,CUST-01008,APAC,wholesale,SKU-1195,Collector Box,Trading Cards,1,236.50,0.00,cancelled,2
ORD-001814,2025-01-28 07:30:55,CUST-01571,North America,retail,SKU-1355,1000pc Coastline,Puzzles,1,26.12,0.00,cancelled,1
ORD-004521,30-Nov-2025,CUST-00535,EMEA,partner,SKU-1317,1000pc Coastline,Puzzles,1,27.53,0.00,cancelled,6
ORD-000067,2025-03-26 22:35:20,CUST-01409,North America,wholesale,SKU-1162,Paint Set,miniatures,5,39.34,0.20,completed,3
ORD-002237,01/17/2026,,APAC,wholesale,SKU-1366,Dice Set,Accessories,1,$23.77,0.20,cancelled,14
ORD-001664,2026-01-28 09:12:26,CUST-00889,LATAM,PARTNER,SKU-1342,Booster Pack,Trading Cards,2,36.63,0.05,refunded,9
ORD-001043,2025-03-19 14:44:22,CUST-00843,APAC,partner,SKU-1040,Paint Set,  Miniatures ,1,29.90,0.00,completed,16
ORD-000290,07/15/2025,CUST-01075,North America,partner,SKU-1003,Starter Deck,trading cards,3,200.19,0.00,completed,18
ORD-002575,2026-02-01 21:27:14,CUST-00688,LATAM,wholesale,SKU-1305,Terrain Kit,miniatures,1,54.52,0.00,completed,4
ORD-002798,06/02/2025,CUST-01591,  APAC ,partner,SKU-1280,1000pc Coastline,Puzzles,8,17.56,0.00,completed,3
ORD-002246,2025-07-01 11:49:43,CUST-00688,North America,retail,SKU-1200,Cosmetic Bundle,Digital,1,27.00,0.00,completed,18
ORD-004953,2026-02-26 20:51:42,CUST-00975,EMEA,PARTNER,SKU-1040,Hero Blister,Miniatures,5,$110.60,0.00,pending,7
ORD-004941,2026-01-25 02:23:31,CUST-01085,LATAM,partner,SKU-1396,Dice Set,Accessories,1,39.83,0.00,cancelled,5
ORD-001136,2026-01-12T18:40:07Z,CUST-01176,North America,online,SKU-1398,Dice Set,Accessories,3,24.55,0.00,pending,7
ORD-003417,2026-06-06 20:52:50,CUST-00183,North America,partner,SKU-1023,500pc Night Market,Puzzles,1,23.20,0.00,refunded,10
ORD-003572,06/22/2026,CUST-01028,LATAM,wholesale,SKU-1215,Deck Box,Accessories,2,12.90,0.00,refunded,11
ORD-002884,2026-01-15T11:01:31Z,CUST-00898,,retail,SKU-1213,Season Pass,Digital,1,7.79,0.00,cancelled,19
ORD-003356,2025-01-08 09:02:26,CUST-01138,APAC,partner,SKU-1285,Card Sleeves,Accessories,1,26.88,0.00,refunded,20
ORD-003652,18-Feb-2025,CUST-00384,emea,retail,SKU-1337,Hero Blister,Miniatures,2,35.91,0.00,pending,10
ORD-001697,2025-02-08 09:09:42,CUST-00984,North America,retail,SKU-1195,Hero Blister,  Miniatures ,1,$64.47,0.00,completed,16
ORD-004892,2025-06-11 09:35:19,CUST-00880,APAC,retail,SKU-1086,Terrain Kit,Miniatures,5,133.64,0.10,cancelled,1
ORD-003840,05/22/2025,CUST-00543,LATAM,online,SKU-1278,500pc Night Market,Puzzles,1,17.34,0.00,cancelled,18
ORD-002096,05/14/2025,CUST-01250,APAC,partner,SKU-1300,Expansion Key,DIGITAL,4,31.34,0.00,cancelled,3
ORD-003382,2026-05-05 23:59:30,CUST-01160,LATAM,retail,SKU-1063,Terrain Kit,Miniatures,1,122.60,0.15,cancelled,1
ORD-001752,05-Jan-2026,CUST-00060,APAC,online,SKU-1194,Expansion Key,Digital,2,26.08,0.00,refunded,19
ORD-002941,2025-08-10 00:12:31,CUST-01047,LATAM,  online ,SKU-1168,500pc Night Market,  Puzzles ,2,19.81,0.00,refunded,17
ORD-004944,04/30/2026,CUST-00828,APAC,partner,SKU-1368,Expansion Key,Digital,1,29.88,0.05,cancelled,13
ORD-003007,2025-10-31 11:41:57,CUST-00548,EMEA,partner,SKU-1373,Booster Pack,Trading Cards,2,180.68,0.00,pending,4
ORD-000682,2025-07-20 11:00:27,CUST-01266,North America,retail,SKU-1391,Season Pass,DIGITAL,1,19.49,0.00,refunded,3
ORD-001787,12/21/2025,CUST-01495,NORTH AMERICA,online,SKU-1310,Bundle Case,trading cards,2,221.94,0.15,completed,3
ORD-000905,23-Aug-2025,CUST-00857,north america,partner,SKU-1315,Cosmetic Bundle,DIGITAL,4,39.94,0.00,completed,13
ORD-001256,2026-06-29T19:46:21Z,CUST-01167,North America,online,SKU-1092,Terrain Kit,Miniatures,1,137.03,0.00,cancelled,7
ORD-000667,2025-12-11 04:15:15,CUST-01734,NORTH AMERICA,partner,SKU-1028,Harvest Moon Valley,Board Games,2,45.48,0.00,refunded,13
ORD-002645,2025-10-24 17:21:13,CUST-00403,EMEA,PARTNER,SKU-1396,1000pc Coastline,Puzzles,2,14.31,0.00,refunded,20
ORD-003995,2025-02-13T11:13:10Z,CUST-01774,APAC,online,SKU-1143,Starter Deck,  Trading Cards ,2,102.74,0.20,refunded,13
ORD-003729,01/18/2026,CUST-01678,APAC,wholesale,SKU-1080,Collector Box,Trading Cards,8,186.30,0.00,pending,12
ORD-000704,2025-08-20 03:46:53,CUST-00186,APAC,online,SKU-1009,Terrain Kit,Miniatures,1,$49.43,0.00,pending,14
ORD-002247,2025-10-13T05:05:15Z,CUST-00500,LATAM,online,SKU-1145,Playmat,accessories,2,25.85,0.00,pending,12
ORD-000481,2025-09-11 11:33:22,CUST-00179,EMEA,RETAIL,SKU-1145,Deck Box,Accessories,1,14.20,0.00,pending,15
ORD-000461,2025-05-25 10:08:47,CUST-00904,emea,retail,SKU-1062,Dice Set,Accessories,4,6.25,0.00,completed,3
ORD-000601,31-Mar-2026,CUST-00195,LATAM,wholesale,SKU-1189,1000pc Coastline,Puzzles,1,32.82,0.00,pending,2
ORD-001427,2025-02-13 10:01:49,CUST-01734,APAC,retail,SKU-1122,Playmat,Accessories,3,21.63,0.00,completed,11
ORD-000223,11/05/2025,CUST-01352,EMEA,wholesale,SKU-1090,Trade Winds,BOARD GAMES,1,27.90,0.00,pending,9
ORD-001205,2025-05-10 16:36:00,CUST-00612,EMEA,wholesale,SKU-1308,Terrain Kit,  Miniatures ,1,127.44,0.00,cancelled,11
ORD-002009,2025-03-07 06:22:21,CUST-00715,LATAM,online,SKU-1368,500pc Night Market,Puzzles,3,21.22,0.10,refunded,12
ORD-002340,04/14/2026,CUST-00449,APAC,partner,SKU-1323,Expansion Key,Digital,4,57.88,0.00,pending,20
ORD-004053,2026-04-23 05:49:58,CUST-00117,LATAM,retail,SKU-1247,Playmat,Accessories,-1,8.46,0.05,pending,5
ORD-002113,10-Oct-2025,CUST-00770,EMEA,online,SKU-1314,Warband Set,Miniatures,2,96.62,0.00,pending,13
ORD-003890,09-Nov-2025,CUST-01360,EMEA,retail,SKU-1275,1000pc Coastline,Puzzles,3,21.30,0.05,completed,11
ORD-000540,13-Jun-2026,CUST-00215,APAC,online,SKU-1281,Warband Set,Miniatures,1,66.55,0.00,completed,2
ORD-003386,2026-01-04 22:45:28,CUST-01420,EMEA,online,SKU-1343,Terrain Kit,Miniatures,1,139.57,0.00,pending,4
ORD-002772,2025-10-21 07:37:39,CUST-01596,EMEA,online,SKU-1109,Expansion Key,Digital,2,55.10,0.00,cancelled,6
ORD-000520,2025-01-17 10:45:50,CUST-01462,LATAM,WHOLESALE,SKU-1069,500pc Night Market,  Puzzles ,1,14.86,0.00,pending,17
ORD-002839,2025-11-14 04:46:42,CUST-01116,NORTH AMERICA,online,SKU-1008,Promo Tin,Trading Cards,2,204.10,0.05,pending,1
ORD-003568,02/12/2026,CUST-01558,North America,wholesale,SKU-1317,2000pc Star Chart,PUZZLES,1,25.71,0.10,cancelled,7
ORD-003659,12/30/2025,CUST-01765,LATAM,retail,SKU-1179,Warband Set,Miniatures,5,110.28,0.10,pending,17
ORD-004711,2025-03-25 21:15:44,CUST-00441,  North America ,WHOLESALE,SKU-1282,Promo Tin,TRADING CARDS,2,215.16,0.00,cancelled,20
ORD-003675,2026-04-28 13:08:18,CUST-00530,North America,online,SKU-1124,Paint Set,Miniatures,2,64.96,0.00,cancelled,14
ORD-003910,2025-11-07 14:34:43,CUST-00116,  APAC ,wholesale,SKU-1009,Warband Set,MINIATURES,3,66.15,0.00,cancelled,4
ORD-001983,2026-06-28 21:28:40,CUST-01096,North America,wholesale,SKU-1075,500pc Night Market,Puzzles,1,26.87,0.00,completed,17
ORD-000380,03/11/2026,CUST-00784,APAC,online,SKU-1021,Hero Blister,Miniatures,1,57.71,0.00,completed,13
ORD-001177,03-Apr-2026,CUST-00347,APAC,  retail ,SKU-1039,Expansion Key,Digital,2,47.60,0.00,pending,8
ORD-004445,2025-12-30 15:01:43,CUST-00230,APAC,partner,SKU-1032,Cosmetic Bundle,Digital,3,44.27,0.25,cancelled,5
ORD-002954,2025-04-11 01:25:35,CUST-00980,latam,wholesale,SKU-1314,Warband Set,miniatures,1,37.51,0.10,completed,20
ORD-001217,05/28/2026,CUST-00082,EMEA,online,SKU-1033,2000pc Star Chart,Puzzles,1,15.88,0.00,completed,13
ORD-001081,2026-03-12 12:15:16,CUST-00707,  EMEA ,online,SKU-1326,2000pc Star Chart,Puzzles,5,15.51,0.15,completed,20
ORD-000972,2025-01-11 15:42:18,CUST-01749,LATAM,partner,SKU-1164,Warband Set,miniatures,3,61.44,0.00,refunded,8
ORD-004138,06/16/2026,CUST-01020,APAC,partner,SKU-1227,Card Sleeves,ACCESSORIES,1,39.06,0.00,completed,7
ORD-001588,2026-06-07 17:39:55,CUST-01476,North America,partner,SKU-1024,Deck Box,Accessories,1,$9.15,0.00,cancelled,4
ORD-003162,06/03/2025,CUST-00875,LATAM,online,SKU-1356,Playmat,Accessories,2,8.68,0.05,pending,14
ORD-001277,2026-05-14 21:22:55,CUST-00913,EMEA,partner,SKU-1011,Bundle Case,Trading Cards,2,11.63,0.00,cancelled,8
ORD-001173,07/09/2025,CUST-00808,EMEA,partner,SKU-1088,2000pc Star Chart,Puzzles,1,20.20,0.15,pending,5
ORD-001313,2025-02-24 15:16:27,CUST-00896,  North America ,partner,SKU-1053,Harvest Moon Valley,Board Games,1,22.36,0.00,pending,10
ORD-001314,04/12/2025,CUST-00117,APAC,online,SKU-1023,500pc Night Market,puzzles,2,11.95,0.15,refunded,14
ORD-000024,09/25/2025,CUST-00041,EMEA,online,SKU-1044,Warband Set,Miniatures,4,69.46,0.00,pending,8
ORD-004537,2025-03-25 21:16:00,CUST-01276,EMEA,wholesale,SKU-1010,500pc Night Market,Puzzles,5,15.44,0.20,cancelled,9
ORD-001364,01/26/2025,CUST-01179,latam,PARTNER,SKU-1115,Season Pass,Digital,1,15.96,0.15,pending,7
ORD-002847,02/20/2026,CUST-00216,APAC,wholesale,SKU-1272,Signal Fire,Board Games,2,19.08,0.05,completed,21
ORD-000654,2025-12-18 19:03:45,CUST-00686,EMEA,online,SKU-1339,Dice Set,Accessories,1,10.40,0.00,completed,4
ORD-003838,06/04/2025,CUST-00861,North America,partner,SKU-1076,Playmat,Accessories,5,26.05,0.20,refunded,16
ORD-001353,2025-08-08 18:57:11,CUST-01570,APAC,partner,SKU-1311,Deck Box,ACCESSORIES,8,20.44,0.20,cancelled,11
ORD-000489,2026-01-05T17:19:25Z,CUST-01761,North America,online,SKU-1029,Hero Blister,Miniatures,1,71.99,0.00,refunded,13
ORD-001106,05/07/2026,CUST-00459,  EMEA ,retail,SKU-1219,2000pc Star Chart,puzzles,1,16.72,0.00,completed,17
ORD-002861,2025-05-11 19:14:22,CUST-00711,  APAC ,,SKU-1181,2000pc Star Chart,Puzzles,2,24.29,0.25,pending,1
ORD-000878,2026-01-06 16:31:27,CUST-00514,EMEA,partner,SKU-1304,2000pc Star Chart,Puzzles,2,31.55,0.00,refunded,10
ORD-003554,2025-06-12 12:00:09,CUST-01575,North America,wholesale,SKU-1269,Season Pass,Digital,2,22.40,0.00,refunded,4
ORD-002754,2025-05-18 19:50:12,CUST-01175,EMEA,ONLINE,SKU-1002,Terrain Kit,Miniatures,2,36.36,0.05,refunded,17
ORD-003280,2026-03-21 12:30:24,CUST-01430,APAC,wholesale,SKU-1246,Warband Set,Miniatures,3,129.57,0.00,cancelled,19
ORD-001890,2026-04-03 15:20:38,CUST-00915,LATAM,wholesale,SKU-1392,Warband Set,Miniatures,4,83.71,0.00,pending,7
ORD-004758,27-Jan-2025,CUST-01763,APAC,  online ,SKU-1346,Deck Box,Accessories,2,13.39,0.20,pending,13
ORD-003193,2025-12-01 14:43:27,CUST-00266,NORTH AMERICA,wholesale,SKU-1296,Deck Box,Accessories,1,12.99,0.00,completed,15
ORD-001810,2026-03-14 00:22:20,CUST-00837,APAC,partner,SKU-1256,2000pc Star Chart,PUZZLES,5,25.43,0.00,pending,11
ORD-003897,2025-06-10 23:11:16,CUST-00998,  LATAM ,online,SKU-1395,Card Sleeves,Accessories,12,38.10,0.10,pending,11
ORD-004789,26-Dec-2025,CUST-00567,LATAM,partner,SKU-1275,Paint Set,Miniatures,2,99.71,0.00,pending,12
ORD-002507,2025-07-17 07:20:43,CUST-00630,APAC,wholesale,SKU-1338,1000pc Coastline,Puzzles,3,28.15,0.15,pending,18
ORD-004986,2025-11-03 11:15:58,CUST-01451,LATAM,wholesale,SKU-1282,Playmat,Accessories,1,15.12,0.00,cancelled,15
ORD-000948,2025-03-31T05:41:40Z,CUST-00144,LATAM,  wholesale ,SKU-1391,Terrain Kit,miniatures,1,105.38,0.00,completed,6
ORD-004587,05/20/2025,CUST-00123,North America,wholesale,SKU-1251,2000pc Star Chart,Puzzles,1,30.51,0.00,cancelled,21
ORD-003233,07/26/2025,CUST-00112,North America,retail,SKU-1398,Terrain Kit,miniatures,1,38.01,0.00,refunded,7
ORD-003604,10-Jul-2025,CUST-01387,North America,  retail ,SKU-1091,Bundle Case,Trading Cards,8,230.50,0.00,pending,4
ORD-002158,2026-05-30 04:00:31,CUST-00946,North America,partner,SKU-1374,Promo Tin,trading cards,1,48.81,0.00,refunded,15
ORD-003562,04/29/2026,CUST-00138,  North America ,online,SKU-1175,Playmat,accessories,1,11.61,0.25,pending,21
ORD-001120,2025-01-05 14:59:38,CUST-01352,North America,  online ,SKU-1161,500pc Night Market,Puzzles,4,33.62,0.15,cancelled,20
ORD-004185,2026-02-17 14:40:54,CUST-00177,North America,online,SKU-1146,Terrain Kit,Miniatures,-2,112.29,0.15,completed,9
ORD-003556,2025-12-02 02:12:43,CUST-01261,LATAM,online,SKU-1068,Playmat,  Accessories ,2,7.25,0.00,refunded,1
ORD-002899,2025-07-01 05:54:33,CUST-00657,North America,partner,SKU-1024,Collector Box,Trading Cards,8,126.14,0.00,pending,17
ORD-004206,2025-10-27 13:50:48,CUST-00237,EMEA,wholesale,SKU-1399,2000pc Star Chart,PUZZLES,1,11.03,0.10,pending,6
ORD-001446,2025-11-03 05:16:01,CUST-00185,APAC,wholesale,SKU-1277,Deck Box,  Accessories ,3,6.55,0.25,completed,5
ORD-002074,11-Sep-2025,CUST-00468,North America,partner,SKU-1008,Castle Siege,Board Games,1,69.72,0.00,refunded,4
ORD-000144,2026-02-22 03:06:53,CUST-00775,APAC,retail,SKU-1212,500pc Night Market,Puzzles,1,23.70,0.00,completed,17
ORD-000652,2025-09-28 20:34:42,CUST-00673,North America,online,SKU-1281,Expansion Key,  Digital ,1,33.78,0.10,refunded,15
ORD-000277,12/21/2025,CUST-00274,APAC,retail,SKU-1364,Season Pass,Digital,1,$6.54,0.10,cancelled,3
ORD-001055,12/28/2025,CUST-01431,LATAM,online,SKU-1038,Expansion Key,DIGITAL,1,29.98,0.00,pending,14
ORD-003616,02/24/2025,CUST-00580,EMEA,wholesale,SKU-1147,Dungeon Delve,Board Games,2,25.63,0.00,cancelled,12
ORD-004982,2025-09-09 22:38:35,CUST-01295,APAC,retail,SKU-1180,2000pc Star Chart,Puzzles,-1,23.76,0.00,refunded,17
ORD-001110,01/12/2026,CUST-00722,LATAM,retail,SKU-1392,Hero Blister,Miniatures,1,146.04,0.10,cancelled,9
ORD-004316,2025-08-09 03:57:44,CUST-01703,,retail,SKU-1383,Cosmetic Bundle,Digital,2,35.41,0.00,completed,4
ORD-003468,2025-06-30 19:33:18,CUST-00507,emea,online,SKU-1024,Starter Deck,Trading Cards,2,8.67,0.00,cancelled,15
ORD-004032,2026-03-08 08:56:54,CUST-01279,EMEA,wholesale,SKU-1142,Harvest Moon Valley,Board Games,2,39.32,0.00,refunded,21
ORD-001618,2025-11-05T06:35:43Z,CUST-00677,APAC,retail,SKU-1244,1000pc Coastline,Puzzles,2,18.51,0.00,cancelled,3
ORD-004513,2025-11-13T04:10:49Z,CUST-01619,EMEA,partner,SKU-1070,Starter Deck,  Trading Cards ,2,226.49,0.00,cancelled,17
ORD-003426,01/11/2026,CUST-01052,EMEA,online,SKU-1315,Card Sleeves,Accessories,2,$29.98,0.00,cancelled,21
ORD-002725,2026-06-04 00:20:12,CUST-00146,LATAM,partner,SKU-1383,500pc Night Market,Puzzles,4,15.70,0.20,cancelled,5
ORD-001803,2025-07-23 05:50:59,CUST-00510,EMEA,retail,SKU-1315,Deck Box,Accessories,5,21.08,0.00,completed,
ORD-004820,2025-02-12T22:27:00Z,CUST-00804,EMEA,retail,SKU-1227,Dungeon Delve,  Board Games ,2,73.27,0.00,completed,9
ORD-002602,2025-11-15 22:55:22,CUST-00273,North America,  retail ,SKU-1099,Paint Set,Miniatures,-1,62.58,0.00,pending,3
ORD-003796,2025-04-07 20:42:02,CUST-00276,EMEA,  online ,SKU-1326,Harvest Moon Valley,BOARD GAMES,4,72.74,0.15,pending,11
ORD-002098,2026-04-16 01:08:39,CUST-00808,LATAM,retail,SKU-1047,Card Sleeves,Accessories,2,24.87,0.00,refunded,11
ORD-003155,2026-05-24 20:48:32,CUST-01322,LATAM,partner,SKU-1073,Expansion Key,Digital,1,22.71,0.00,cancelled,11
ORD-001560,2025-12-10T00:30:57Z,CUST-00212,APAC,wholesale,SKU-1265,Warband Set,Miniatures,1,61.29,0.05,completed,20
ORD-001562,11/15/2025,CUST-00594,,retail,SKU-1169,Deck Box,Accessories,2,25.45,0.00,cancelled,11
ORD-000070,2025-01-04 11:19:34,CUST-00779,APAC,partner,SKU-1140,Season Pass,Digital,2,$32.47,0.00,refunded,4
ORD-003373,2026-05-22 22:38:41,CUST-00064,North America,wholesale,SKU-1230,Playmat,accessories,1,19.97,0.00,completed,16
ORD-002064,05/02/2025,CUST-00154,North America,retail,SKU-1267,Starter Deck,Trading Cards,1,231.84,0.00,completed,2
ORD-000651,2025-03-03 16:55:01,CUST-01126,LATAM,partner,SKU-1384,Dice Set,Accessories,3,9.41,0.00,refunded,11
ORD-001818,2025-12-14 08:25:27,CUST-00797,North America,online,SKU-1162,Dice Set,Accessories,1,$36.56,0.00,completed,6
ORD-003563,14-Feb-2025,CUST-00381,latam,retail,SKU-1225,Warband Set,Miniatures,8,31.72,0.05,refunded,5
ORD-003338,2025-09-24 11:58:13,CUST-00678,APAC,retail,SKU-1125,Booster Pack,Trading Cards,2,198.67,0.00,pending,3
ORD-000047,2025-08-31 19:26:01,CUST-01558,APAC,wholesale,SKU-1099,Warband Set,Miniatures,4,80.44,0.20,cancelled,3
ORD-002100,2025-04-01 09:24:25,CUST-01359,LATAM,wholesale,SKU-1158,Dice Set,Accessories,1,37.14,0.00,cancelled,16
ORD-002788,2025-10-12 21:29:56,CUST-00502,EMEA,retail,SKU-1181,Promo Tin,Trading Cards,3,72.81,0.00,completed,11
ORD-003274,04/23/2025,CUST-00388,LATAM,wholesale,SKU-1273,Warband Set,Miniatures,1,120.21,0.00,pending,19
ORD-003201,10/07/2025,CUST-00994,APAC,partner,SKU-1076,Hero Blister,Miniatures,1,66.92,0.00,cancelled,17
ORD-003627,25-Jan-2026,CUST-00998,APAC,retail,SKU-1385,Playmat,Accessories,3,39.25,0.00,refunded,4
ORD-004914,05/10/2025,CUST-01393,APAC,online,SKU-1082,Paint Set,Miniatures,1,83.76,0.00,cancelled,5
ORD-000239,20-Apr-2026,CUST-00154,North America,online,SKU-1178,Castle Siege,Board Games,2,66.63,0.00,cancelled,10
ORD-003398,02/12/2025,CUST-01264,LATAM,wholesale,SKU-1067,Terrain Kit,Miniatures,2,110.69,0.25,cancelled,20
ORD-000796,2025-07-13 06:44:53,CUST-00048,  EMEA ,wholesale,SKU-1144,Card Sleeves,Accessories,3,36.23,0.00,completed,4
ORD-001743,05/15/2026,CUST-00653,EMEA,partner,SKU-1015,2000pc Star Chart,Puzzles,1,30.60,0.00,completed,14
ORD-004018,01/06/2025,CUST-00412,APAC,wholesale,SKU-1278,Signal Fire,board games,1,71.82,0.00,pending,17
ORD-004606,2025-10-09 18:08:54,CUST-00116,LATAM,partner,SKU-1016,Warband Set,MINIATURES,5,60.00,0.00,refunded,11
ORD-004069,2025-04-04 13:51:54,CUST-00704,LATAM,WHOLESALE,SKU-1109,500pc Night Market,Puzzles,3,17.87,0.00,refunded,13
ORD-000658,2026-06-04T14:50:36Z,CUST-01587,LATAM,online,SKU-1223,500pc Night Market,Puzzles,3,10.72,0.00,completed,2
ORD-002855,2025-07-31 14:17:50,CUST-00569,APAC,  partner ,SKU-1046,Hero Blister,Miniatures,2,50.71,0.00,cancelled,9
ORD-004259,07/24/2025,CUST-00623,north america,wholesale,SKU-1210,Dungeon Delve,Board Games,3,71.26,0.20,pending,15
ORD-000805,06/04/2025,CUST-01222,LATAM,partner,SKU-1185,Cosmetic Bundle,Digital,2,$55.70,0.00,cancelled,13
ORD-002106,2025-10-06 13:21:20,CUST-01126,North America,retail,SKU-1273,Harvest Moon Valley,board games,1,50.13,0.20,pending,12
ORD-001301,2025-02-28 10:18:27,CUST-01351,north america,online,SKU-1275,Deck Box,Accessories,2,$24.86,0.00,completed,6
ORD-001917,2026-05-16 03:10:47,CUST-00580,North America,RETAIL,SKU-1270,Cosmetic Bundle,  Digital ,4,56.25,0.25,cancelled,12
ORD-001587,2026-02-13 04:44:08,CUST-01572,LATAM,online,SKU-1225,Playmat,Accessories,12,17.10,0.00,cancelled,20
ORD-001853,2025-10-03 22:19:07,CUST-00400,LATAM,wholesale,SKU-1094,2000pc Star Chart,  Puzzles ,4,25.08,0.00,completed,6
ORD-002802,2025-05-26 09:51:40,CUST-01041,LATAM,wholesale,SKU-1314,Deck Box,Accessories,5,38.80,0.00,completed,4
ORD-002719,2025-03-15 14:03:18,CUST-01142,EMEA,partner,SKU-1111,Card Sleeves,Accessories,4,20.26,0.00,pending,19
ORD-002057,2025-11-08 21:09:54,CUST-01674,North America,partner,SKU-1256,500pc Night Market,Puzzles,3,25.49,0.00,cancelled,1
ORD-004307,2025-11-08 17:32:22,CUST-01260,North America,wholesale,SKU-1341,Season Pass,Digital,1,8.50,0.00,cancelled,19
ORD-001202,2026-06-05 08:28:41,CUST-01026,LATAM,partner,SKU-1251,Harvest Moon Valley,Board Games,4,59.19,0.20,pending,3
ORD-002033,16-Apr-2026,CUST-01144,EMEA,online,SKU-1078,Paint Set,Miniatures,2,117.97,0.15,refunded,21
ORD-001289,2025-08-05 12:10:41,CUST-00782,EMEA,WHOLESALE,SKU-1133,500pc Night Market,Puzzles,3,17.13,0.00,pending,20
ORD-003069,2026-03-29T17:12:30Z,CUST-00699,LATAM,online,SKU-1082,Trade Winds,Board Games,2,65.16,0.00,refunded,3
ORD-004299,19-Feb-2026,CUST-00730,LATAM,partner,SKU-1205,Dice Set,Accessories,4,36.18,0.05,completed,3
ORD-004514,01/21/2026,CUST-01296,LATAM,partner,SKU-1173,Paint Set,Miniatures,3,128.78,0.05,refunded,3
ORD-002976,09-May-2025,CUST-01475,  EMEA ,RETAIL,SKU-1338,Trade Winds,Board Games,12,33.64,0.00,pending,3
ORD-002868,2025-09-05 17:36:25,CUST-01064,,retail,SKU-1157,2000pc Star Chart,  Puzzles ,1,13.72,0.00,pending,16
ORD-002970,2026-02-06 19:33:16,CUST-00340,EMEA,retail,SKU-1129,Expansion Key,  Digital ,5,$25.51,0.00,completed,18
ORD-001571,2025-07-05 08:51:43,CUST-00240,North America,wholesale,SKU-1299,1000pc Coastline,puzzles,1,27.60,0.10,refunded,14
